date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:14	35385/35385	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2018:24:10%20GMT	http://web-rockstars.com/purple/?page_id=10	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/indexcdf1.html	(from http://web-rockstars.com/purple/)
23:54:18	32181/32181	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Dec%202018%2018:24:16%20GMT	http://web-rockstars.com/purple/?cat=5	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/indexb946.html	(from http://web-rockstars.com/purple/)
23:54:27	45826/45826	---M--	200	added ('OK')	image/jpeg	etag:%22b302-56050a4e9f700%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006-600x400.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006-600x400.jpg	(from http://web-rockstars.com/purple/)
23:54:28	113013/113013	---M--	200	added ('OK')	image/jpeg	etag:%221b975-56050a3203380%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_023-600x400.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_023-600x400.jpg	(from http://web-rockstars.com/purple/)
23:54:32	178848/178848	---M--	200	added ('OK')	image/jpeg	etag:%222baa0-56050a4145780%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_033.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_033.jpg	(from http://web-rockstars.com/purple/)
23:54:34	29394/29394	---M--	200	added ('OK')	image/jpeg	etag:%2272d2-56050a47f2740%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_002-600x400.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_002-600x400.jpg	(from http://web-rockstars.com/purple/)
23:54:39	23374/23374	---M--	200	added ('OK')	image/jpeg	etag:%225b4e-560af7d94cb80%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/s6_bg.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/s6_bg.jpg	(from http://web-rockstars.com/purple/)
23:54:41	51541/51541	---M--	200	added ('OK')	image/jpeg	etag:%22c955-56050a46fe500%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_002.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_002.jpg	(from http://web-rockstars.com/purple/)
23:54:47	126128/126128	---M--	200	added ('OK')	image/jpeg	etag:%221ecb0-56050a4cb7280%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006.jpg	(from http://web-rockstars.com/purple/)
23:54:52	63128/63128	---M--	200	added ('OK')	image/jpeg	etag:%22f698-560ad9d497900%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/s4_bg.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/s4_bg.jpg	(from http://web-rockstars.com/purple/)
23:54:56	8215/8215	---M--	200	added ('OK')	application/javascript	etag:%222017-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/modernizr.custom.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/modernizr.customfa15.js	(from http://web-rockstars.com/purple/)
23:54:58	3998/3998	---M--	200	added ('OK')	application/javascript	etag:%22f9e-55f5c750d7740%22	http://web-rockstars.com/purple/wp-includes/js/jquery/ui/core.min.js?ver=1.11.2	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-includes/js/jquery/ui/core.min4a80.js	(from http://web-rockstars.com/purple/)
23:55:00	6903/6903	---M--	200	added ('OK')	application/javascript	etag:%221af7-55f5c7596cb80%22	http://web-rockstars.com/purple/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.2	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-includes/js/jquery/ui/widget.min4a80.js	(from http://web-rockstars.com/purple/)
23:55:02	8508/8508	---M--	200	added ('OK')	application/javascript	etag:%22213c-55f5c74fe3500%22	http://web-rockstars.com/purple/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.2	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-includes/js/jquery/ui/accordion.min4a80.js	(from http://web-rockstars.com/purple/)
23:55:03	167798/167798	---M--	200	added ('OK')	image/png	etag:%2228f76-560b0cc70ac00%22	http://web-rockstars.com/purple/wp-content/uploads/2014/05/f_events.png	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2014/05/f_events.png	(from http://web-rockstars.com/purple/)
23:55:05	12076/12076	---M--	200	added ('OK')	application/javascript	etag:%222f2c-55f5c75878940%22	http://web-rockstars.com/purple/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.2	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-includes/js/jquery/ui/tabs.min4a80.js	(from http://web-rockstars.com/purple/)
23:55:05	112548/112548	---M--	200	added ('OK')	image/jpeg	etag:%221b7a4-560ad9d95c440%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/s5_bg.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/s5_bg.jpg	(from http://web-rockstars.com/purple/)
23:55:06	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%221fa1-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.easing.min.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.easing.minfa15.js	(from http://web-rockstars.com/purple/)
23:55:06	11495/11495	---M--	200	added ('OK')	application/javascript	etag:%222ce7-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.nivo.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.nivofa15.js	(from http://web-rockstars.com/purple/)
23:55:10	15136/15136	---M--	200	added ('OK')	application/javascript	etag:%223b20-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.scrollbar.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.scrollbarfa15.js	(from http://web-rockstars.com/purple/)
23:55:10	1336/1336	---M--	200	added ('OK')	application/javascript	etag:%22538-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.waitforimages.min.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.waitforimages.minfa15.js	(from http://web-rockstars.com/purple/)
23:55:12	32314/32314	---M--	200	added ('OK')	application/javascript	etag:%227e3a-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.caroufredsel.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.caroufredselfa15.js	(from http://web-rockstars.com/purple/)
23:55:13	52027/52027	---M--	200	added ('OK')	application/javascript	etag:%22cb3b-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.cycle.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.cyclefa15.js	(from http://web-rockstars.com/purple/)
23:55:13	15221/15221	---M--	200	added ('OK')	application/javascript	etag:%223b75-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.wookmark.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.wookmarkfa15.js	(from http://web-rockstars.com/purple/)
23:55:15	8996/8996	---M--	200	added ('OK')	application/javascript	etag:%222324-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/mobile.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/mobilefa15.js	(from http://web-rockstars.com/purple/)
23:55:18	10801/10801	---M--	200	added ('OK')	application/javascript	etag:%222a31-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.kinetic.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.kineticfa15.js	(from http://web-rockstars.com/purple/)
23:55:20	51909/51909	---M--	200	added ('OK')	application/javascript	etag:%22cac5-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.flexslider-min.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.flexslider-minfa15.js	(from http://web-rockstars.com/purple/)
23:55:25	24432/24432	---M--	200	added ('OK')	application/javascript	etag:%225f70-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.tosrus.min.all.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.tosrus.min.allfa15.js	(from http://web-rockstars.com/purple/)
23:55:25	46775/46775	---M--	200	added ('OK')	application/javascript	etag:%22b6b7-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/freewall.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/freewallfa15.js	(from http://web-rockstars.com/purple/)
23:55:26	505910/505910	---M--	200	added ('OK')	image/jpeg	etag:%227b836-56050a301af00%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_023.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_023.jpg	(from http://web-rockstars.com/purple/)
23:55:35	194052/194052	---M--	200	added ('OK')	text/css	etag:%222f604-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/style/default.css	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/style/default.css	(from http://web-rockstars.com/purple/wp-content/themes/purple/style.css?ver=4.1.25)
23:55:35	107317/107317	---M--	200	added ('OK')	application/javascript	etag:%221a335-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/plugins.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/pluginsfa15.js	(from http://web-rockstars.com/purple/)
23:55:35	22387/22387	---MC-	200	added ('OK')	text/javascript	date:Mon,%2024%20Dec%202018%2018:25:27%20GMT	http://web-rockstars.com/purple/wp-content/themes/purple/7league/script/custom.js.php?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/7league/script/custom.jsfa15.php	(from http://web-rockstars.com/purple/)
23:55:35	53287/53287	---M--	200	added ('OK')	application/javascript	etag:%22d027-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/script/jquery.nicescroll.js?ver=4.1.25	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/script/jquery.nicescrollfa15.js	(from http://web-rockstars.com/purple/)
23:55:36	333/333	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Dec%202018%2018:25:37%20GMT	http://web-rockstars.com/purple/wp-content/themes/purple/style/AjaxLoader.gif	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/style/AjaxLoader.47.delayed	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/owl_all.css?ver=4.1.25)
23:55:40	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.eot?v=4.4.0	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont93e3.eot	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:55:44	64464/64464	---M--	200	added ('OK')	text/html	etag:%22fbd0-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont93e3.html	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:55:46	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.eot?	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfontd41d.eot	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:55:54	355981/355981	---M--	200	added ('OK')	image/svg+xml	etag:%2256e8d-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.svg?v=4.4.0	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont93e3.svg	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:55:58	762/762	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=952	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index57d2.html	(from http://web-rockstars.com/purple/?page_id=952)
23:56:00	81284/81284	---M--	200	added ('OK')	application/font-woff	etag:%2213d84-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.woff?v=4.4.0	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont93e3.woff	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:56:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:25:59%20GMT	http://web-rockstars.com/purple/?p=952	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index1025.html	(from http://web-rockstars.com/purple/?page_id=952)
23:56:01	64010/64010	---M--	200	added ('OK')	image/jpeg	etag:%22fa0a-560d8e3f15640%22	http://web-rockstars.com/purple/wp-content/themes/purple/images/bg/pbg1.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/images/bg/pbg1.jpg	(from http://web-rockstars.com/purple/wp-content/themes/purple/7league/css/customcss.php?color_profile&post&ver=4.1.25)
23:56:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:26:02%20GMT	http://web-rockstars.com/purple/?p=955	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index2026.html	(from http://web-rockstars.com/purple/?page_id=955)
23:56:03	762/762	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=945	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/indexf083.html	(from http://web-rockstars.com/purple/?page_id=945)
23:56:03	766/766	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=955	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/indexe16a.html	(from http://web-rockstars.com/purple/?page_id=955)
23:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:26:03%20GMT	http://web-rockstars.com/purple/?p=945	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index2a8d.html	(from http://web-rockstars.com/purple/?page_id=945)
23:56:04	138204/138204	---M--	200	added ('OK')	application/font-sfnt	etag:%2221bdc-5604d53f70840%22	http://web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/themes/purple/fonts/fontawesome-webfont93e3.ttf	(from http://web-rockstars.com/purple/wp-content/themes/purple/style/font-awesome.css?ver=4.1.25)
23:56:04	764/764	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=3914	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index8b39.html	(from http://web-rockstars.com/purple/?page_id=3914)
23:56:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:26:05%20GMT	http://web-rockstars.com/purple/?p=3914	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/indexd12a.html	(from http://web-rockstars.com/purple/?page_id=3914)
23:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:26:06%20GMT	http://web-rockstars.com/purple/?p=3933	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index572e.html	(from http://web-rockstars.com/purple/?page_id=3933)
23:56:07	765/765	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=3933	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index17ea.html	(from http://web-rockstars.com/purple/?page_id=3933)
23:56:22	122837/122837	---M--	200	added ('OK')	image/jpeg	etag:%221dfd5-56050a812ae40%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:56:27	117486/117486	---M--	200	added ('OK')	image/jpeg	etag:%221caee-56050a7c66300%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:56:34	172197/172197	---M--	200	added ('OK')	image/jpeg	etag:%222a0a5-56050a83132c0%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:57:30	219232/219232	---M--	200	added ('OK')	image/jpeg	etag:%2235860-56050a7d5a540%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:57:30	260029/260029	---M--	200	added ('OK')	image/jpeg	etag:%223f7bd-56050a7895a00%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_053-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_053-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:57:39	283476/283476	---M--	200	added ('OK')	image/jpeg	etag:%2245354-56050a70005c0%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_046-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_046-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:57:57	169649/169649	---M--	200	added ('OK')	image/jpeg	etag:%22296b1-56050a6953600%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_045-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_045-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:07	205828/205828	---M--	200	added ('OK')	image/jpeg	etag:%2232404-56050a6582d00%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_030-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_030-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:09	158249/158249	---M--	200	added ('OK')	image/jpeg	etag:%2226a29-56050a61b2400%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_019-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_019-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:21	122183/122183	---M--	200	added ('OK')	image/jpeg	etag:%221dd47-56050a5b05440%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_022-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_022-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:21	77181/77181	---M--	200	added ('OK')	image/jpeg	etag:%2212d7d-56050a5734b40%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_016-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_016-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:29	138117/138117	---M--	200	added ('OK')	image/jpeg	etag:%2221b85-56050a5270000%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_012.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_012.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:42	1005581/1005581	---M--	200	added ('OK')	image/png	etag:%22f580d-560b2cf8b2080%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/banner_home.png	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/banner_home.png	(from http://web-rockstars.com/purple/?page_id=3914)
23:58:43	184943/184943	---M--	200	added ('OK')	image/jpeg	etag:%222d26f-56050a5364240%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_012-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_012-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:45	99858/99858	---M--	200	added ('OK')	image/jpeg	etag:%2218612-56050a4dab4c0%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006-1200x740.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_006-1200x740.jpg	(from http://web-rockstars.com/purple/?page_id=3933)
23:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:28:57%20GMT	http://web-rockstars.com/purple/?p=3923	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index46d3.html	(from http://web-rockstars.com/purple/?page_id=3923)
23:59:00	762/762	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=3923	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index903e.html	(from http://web-rockstars.com/purple/?page_id=3923)
23:59:01	84818/84818	---M--	200	added ('OK')	image/jpeg	etag:%2214b52-56050a83132c0%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-500x660.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-500x660.jpg	(from http://web-rockstars.com/purple/?page_id=3923)
23:59:12	106365/106365	---M--	200	added ('OK')	image/jpeg	etag:%2219f7d-56050a7d5a540%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-500x660.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-500x660.jpg	(from http://web-rockstars.com/purple/?page_id=3923)
23:59:13	764/764	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=3931	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index34c8.html	(from http://web-rockstars.com/purple/?page_id=3931)
23:59:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:29:15%20GMT	http://web-rockstars.com/purple/?p=3931	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index1141.html	(from http://web-rockstars.com/purple/?page_id=3931)
23:59:18	77217/77217	---M--	200	added ('OK')	image/jpeg	etag:%2212da1-56050a83132c0%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-600x400.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_070-600x400.jpg	(from http://web-rockstars.com/purple/?page_id=3931)
23:59:19	135576/135576	---M--	200	added ('OK')	image/jpeg	etag:%2221198-56050a7989c40%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_053-500x660.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_053-500x660.jpg	(from http://web-rockstars.com/purple/?page_id=3923)
23:59:25	90444/90444	---M--	200	added ('OK')	image/jpeg	etag:%221614c-56050a7d5a540%22	http://web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-600x400.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/wp-content/uploads/2017/12/portfolio_068-600x400.jpg	(from http://web-rockstars.com/purple/?page_id=3931)
23:59:27	757/757	---MC-	200	added ('OK')	text/xml	etag:%22e89f3347ca2484f5237ce5ab4cbc96f9%22	http://web-rockstars.com/purple/?feed=rss2&page_id=81	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index5033.html	(from http://web-rockstars.com/purple/?page_id=81)
23:59:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2018:29:29%20GMT	http://web-rockstars.com/purple/?p=81	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/purple/index44d0.html	(from http://web-rockstars.com/purple/?page_id=81)
23:59:31	19875/19875	---M--	200	added ('OK')	image/jpeg	etag:%224da3-5211ca2390500%22	http://web-rockstars.com/fw/wp-content/uploads/2014/05/portfolio_5_x_7l-100x100.jpg	C:/ZZZ%20u/Web/Purple/Purple/web-rockstars.com/fw/wp-content/uploads/2014/05/portfolio_5_x_7l-100x100.jpg	(from http://web-rockstars.com/purple/?page_id=81)
